grad_norm,loss,loss_q0,mse,mse_q0,samples,step,loss_q1,loss_q2,loss_q3,mse_q1,mse_q2,mse_q3
0.0723885934854567,0.012564965770026916,0.03741607696209695,0.012564965770026916,0.03741607696209695,129001,129000,0.009892337062696276,0.0024522412682215318,0.0004812322748850725,0.009892337062696276,0.0024522412682215318,0.0004812322748850725
0.07299883116670014,0.012849816363195725,0.04180136058970539,0.012849816363195725,0.04180136058970539,130001,130000,0.00901964619022576,0.0023907169852463994,0.00047278066418517415,0.00901964619022576,0.0023907169852463994,0.00047278066418517415
0.07506943375378679,0.014283247694700563,0.04458097357355692,0.014283247694700563,0.04458097357355692,131001,131000,0.009925876856492495,0.0022845904951040853,0.000491371219380342,0.009925876856492495,0.0022845904951040853,0.000491371219380342
0.0725987687447407,0.012771212020641546,0.04110710419633467,0.012771212020641546,0.04110710419633467,132001,132000,0.009995445628946492,0.0023890940256799417,0.0004778221440588589,0.009995445628946492,0.0023890940256799417,0.0004778221440588589
0.07397394083155953,0.01375133153729983,0.044677706238841194,0.01375133153729983,0.044677706238841194,133001,133000,0.009618285260290418,0.002366345866903428,0.0005128762524150226,0.009618285260290418,0.002366345866903428,0.0005128762524150226
0.07381073417891892,0.012674727819081464,0.038242626237702075,0.012674727819081464,0.038242626237702075,134001,134000,0.009792181852666716,0.0023955383578487207,0.0005261037392301669,0.009792181852666716,0.0023955383578487207,0.0005261037392301669
0.0758802187371225,0.014547191291814672,0.04446737643593223,0.014547191291814672,0.04446737643593223,135001,135000,0.009881335385067427,0.0023993535772879513,0.0005204472815551391,0.009881335385067427,0.0023993535772879513,0.0005204472815551391
0.07332123615888009,0.012779394248238558,0.03800425869216462,0.012779394248238558,0.03800425869216462,136001,136000,0.008869482403613418,0.0023095517439064637,0.0004966333921694046,0.008869482403613418,0.0023095517439064637,0.0004966333921694046
0.0703658890344284,0.013156381291410104,0.04074421676341443,0.013156381291410104,0.04074421676341443,137001,137000,0.009850005479529498,0.002241817620932125,0.000486106159401443,0.009850005479529498,0.002241817620932125,0.000486106159401443
0.07286112630941041,0.013858652003880688,0.042098996959626676,0.013858652003880688,0.042098996959626676,138001,138000,0.009922698134970345,0.0022776065551126426,0.000458200418506749,0.009922698134970345,0.0022776065551126426,0.000458200418506749
0.07108890593229285,0.014436134900330206,0.04476160048561507,0.014436134900330206,0.04476160048561507,139001,139000,0.0094197243762513,0.002331955220895532,0.00048212588184154106,0.0094197243762513,0.002331955220895532,0.00048212588184154106
0.07144162139633928,0.014229234926853667,0.045305011637478354,0.014229234926853667,0.045305011637478354,140001,140000,0.009251276958131372,0.002204055236197536,0.000490974198779054,0.009251276958131372,0.002204055236197536,0.000490974198779054
0.06838003365840062,0.013496133507054775,0.041110775426147515,0.013496133507054775,0.041110775426147515,141001,141000,0.009480445245280841,0.002213910575120074,0.0004661704579619731,0.009480445245280841,0.002213910575120074,0.0004661704579619731
0.07073848074867496,0.013092871636923506,0.042237128330092195,0.013092871636923506,0.042237128330092195,142001,142000,0.009417671625092923,0.002530302476486231,0.000510537454225444,0.009417671625092923,0.002530302476486231,0.000510537454225444
0.06708555278915179,0.01235734589289494,0.04175073399120787,0.01235734589289494,0.04175073399120787,143001,143000,0.009540434724961711,0.0022461242183887432,0.0004786406498455983,0.009540434724961711,0.0022461242183887432,0.0004786406498455983
0.06781841101580507,0.013783448561815008,0.04332994114248509,0.013783448561815008,0.04332994114248509,144001,144000,0.009265530583306902,0.002436752680523569,0.0004720658705500969,0.009265530583306902,0.002436752680523569,0.0004720658705500969
0.07343888482834734,0.013532716399648061,0.044666223402094626,0.013532716399648061,0.044666223402094626,145001,145000,0.009742583778246038,0.0024083969845587884,0.0004591984906341477,0.009742583778246038,0.0024083969845587884,0.0004591984906341477
0.0676478207166777,0.012986603233992335,0.03920047932115269,0.012986603233992335,0.03920047932115269,146001,146000,0.009458931726700771,0.002333705152261831,0.00048118760992844217,0.009458931726700771,0.002333705152261831,0.00048118760992844217
0.07174452369474195,0.013815220287695416,0.042806650437414634,0.013815220287695416,0.042806650437414634,147001,147000,0.00987342074437098,0.0023444637434265584,0.0004911728301242253,0.00987342074437098,0.0023444637434265584,0.0004911728301242253
0.06473498024247652,0.011899476586426351,0.0375617067069775,0.011899476586426351,0.0375617067069775,148001,148000,0.009480840704043416,0.0021890593073976596,0.0004508012690057515,0.009480840704043416,0.0021890593073976596,0.0004508012690057515
0.07230590974262657,0.01348798800670193,0.04086171231550157,0.01348798800670193,0.04086171231550157,149001,149000,0.009508229138483421,0.0023327958738951957,0.0004723978333640844,0.009508229138483421,0.0023327958738951957,0.0004723978333640844
0.0703020812541413,0.01353417822584744,0.04300052530809559,0.01353417822584744,0.04300052530809559,150001,150000,0.009543497585654556,0.002375559934935801,0.00048250215875330883,0.009543497585654556,0.002375559934935801,0.00048250215875330883
0.06487522215191167,0.01277833975276734,0.03977846083402335,0.01277833975276734,0.03977846083402335,151001,151000,0.009780632001207943,0.0023821363488712778,0.00046156543922181424,0.009780632001207943,0.0023821363488712778,0.00046156543922181424
0.072666311649871,0.01412653423386654,0.04333536048221775,0.01412653423386654,0.04333536048221775,152001,152000,0.009857645832687171,0.002494325817131073,0.0005194660738815629,0.009857645832687171,0.002494325817131073,0.0005194660738815629
0.06749629494023605,0.014389500151854044,0.041036825866667896,0.014389500151854044,0.041036825866667896,153001,153000,0.009722465556687456,0.002390269191035126,0.00047314904450180634,0.009722465556687456,0.002390269191035126,0.00047314904450180634
0.06434078918136134,0.013628945619675521,0.042798552101826294,0.013628945619675521,0.042798552101826294,154001,154000,0.009829720141939238,0.002297277544857935,0.0004878702372265901,0.009829720141939238,0.002297277544857935,0.0004878702372265901
0.06553310703157358,0.013477889407586182,0.039788783950915986,0.013477889407586182,0.039788783950915986,155001,155000,0.009472892551568786,0.002285384100230595,0.0004995141725130416,0.009472892551568786,0.002285384100230595,0.0004995141725130416
0.06907120903812998,0.014308012760753618,0.04257606583143262,0.014308012760753618,0.04257606583143262,156001,156000,0.009702118498440755,0.0021896931431256215,0.000475712827280905,0.009702118498440755,0.0021896931431256215,0.000475712827280905
0.06865477230319919,0.013323009567102423,0.04188972639893427,0.013323009567102423,0.04188972639893427,157001,157000,0.009725389859133118,0.002160193465846737,0.0005212240794207907,0.009725389859133118,0.002160193465846737,0.0005212240794207907
0.06972518291012378,0.013607108794189143,0.042388420766935844,0.013607108794189143,0.042388420766935844,158001,158000,0.009737583259854805,0.002441515480393348,0.0005102355357275653,0.009737583259854805,0.002441515480393348,0.0005102355357275653
0.06521973470505417,0.013492286311069638,0.04249451949487256,0.013492286311069638,0.04249451949487256,159001,159000,0.009897079931020167,0.002499824024312144,0.00046966162927822357,0.009897079931020167,0.002499824024312144,0.00046966162927822357
0.0728344431482285,0.012891666843075647,0.03862219340819867,0.012891666843075647,0.03862219340819867,160001,160000,0.0097151902220194,0.0024610846135543086,0.0005070513266255144,0.0097151902220194,0.0024610846135543086,0.0005070513266255144
0.06509610095684659,0.013206836756144202,0.0417661290300225,0.013206836756144202,0.0417661290300225,161001,161000,0.009803314662484583,0.0023877367989625815,0.0004890871534467138,0.009803314662484583,0.0023877367989625815,0.0004890871534467138
0.06718607889672451,0.013148963320330963,0.04506495011022375,0.013148963320330963,0.04506495011022375,162001,162000,0.009580564331109358,0.0024902412130569022,0.0004855278626465317,0.009580564331109358,0.0024902412130569022,0.0004855278626465317
0.06388319458469538,0.01295742094451271,0.03941745349005155,0.01295742094451271,0.03941745349005155,163001,163000,0.00916274279436157,0.0021625520332611337,0.0004692015990869671,0.00916274279436157,0.0021625520332611337,0.0004692015990869671
0.06342526594565268,0.012724746671650794,0.03892598343139258,0.012724746671650794,0.03892598343139258,164001,164000,0.009742510718817581,0.0022215154513582414,0.0004859372390339782,0.009742510718817581,0.0022215154513582414,0.0004859372390339782
0.06192701788961378,0.012900566721546037,0.037552842506997794,0.012900566721546037,0.037552842506997794,165001,165000,0.009501859427399445,0.002192088609018997,0.00045043066696604515,0.009501859427399445,0.002192088609018997,0.00045043066696604515
0.06225467080825412,0.012442422396045,0.03727461149664741,0.012442422396045,0.03727461149664741,166001,166000,0.009439693850017791,0.002319832594620926,0.00045394866723448655,0.009439693850017791,0.002319832594620926,0.00045394866723448655
0.1045949953896209,0.014036368794055317,0.04346078459686236,0.014036368794055317,0.04346078459686236,167001,167000,0.009209988486912585,0.002520099780474774,0.000612817801836705,0.009209988486912585,0.002520099780474774,0.000612817801836705
0.0716139003664016,0.013679180984632708,0.04219254469689056,0.013679180984632708,0.04219254469689056,168001,168000,0.010146781548857689,0.002682405684552863,0.0005366919188531936,0.010146781548857689,0.002682405684552863,0.0005366919188531936
0.06402817167593543,0.013910804907391138,0.04281244115102517,0.013910804907391138,0.04281244115102517,169001,169000,0.00936502683996614,0.002537928884809156,0.00046391220303301084,0.00936502683996614,0.002537928884809156,0.00046391220303301084
0.06598424332466644,0.012447416993876678,0.03916527507512317,0.012447416993876678,0.03916527507512317,170001,170000,0.010271371304910267,0.0023168342383790073,0.0004552960415141486,0.010271371304910267,0.0023168342383790073,0.0004552960415141486
0.061980496715243805,0.012808449239753841,0.04085782952762544,0.012808449239753841,0.04085782952762544,171001,171000,0.009141688310592156,0.002319319662774429,0.00043939735529917193,0.009141688310592156,0.002319319662774429,0.00043939735529917193
0.07301155735981973,0.015197523808979888,0.045824362230378904,0.015197523808979888,0.045824362230378904,172001,172000,0.010221157337596648,0.002517706705266838,0.0005144138514879159,0.010221157337596648,0.002517706705266838,0.0005144138514879159
0.061281857355510116,0.014332422108578607,0.04276141234213244,0.014332422108578607,0.04276141234213244,173001,173000,0.009571504190862752,0.0023700501336373424,0.0004734870260396813,0.009571504190862752,0.0023700501336373424,0.0004734870260396813
0.058264787698929656,0.01232458025051163,0.03907405325582536,0.01232458025051163,0.03907405325582536,174001,174000,0.009440403911011192,0.0023134272624803216,0.00043897671083256555,0.009440403911011192,0.0023134272624803216,0.00043897671083256555
0.06686529692572683,0.013373397436313123,0.03877037577673461,0.013373397436313123,0.03877037577673461,175001,175000,0.009444820078188304,0.002267854423060332,0.00048005205681253007,0.009444820078188304,0.002267854423060332,0.00048005205681253007
0.07239923590703722,0.012491094519762524,0.037376844959164136,0.012491094519762524,0.037376844959164136,176001,176000,0.010106222328486961,0.002363601295264969,0.0005030185312286697,0.010106222328486961,0.002363601295264969,0.0005030185312286697
0.06473301521385494,0.013446228778935582,0.042821771794517044,0.013446228778935582,0.042821771794517044,177001,177000,0.009907134109187745,0.0023009717682203985,0.0004971847338452458,0.009907134109187745,0.0023009717682203985,0.0004971847338452458
0.1563480709886425,0.013894883526823826,0.04110251372403856,0.013894883526823826,0.04110251372403856,178001,178000,0.00893006388115573,0.0024158078076104723,0.0005243019946206647,0.00893006388115573,0.0024158078076104723,0.0005243019946206647
0.060650676130152126,0.012569136927340841,0.03851391035958282,0.012569136927340841,0.03851391035958282,179001,179000,0.0094019905482724,0.0023742550707708484,0.00045186418803887387,0.0094019905482724,0.0023742550707708484,0.00045186418803887387
0.06181495002169381,0.013494952518871268,0.04205475638182939,0.013494952518871268,0.04205475638182939,180001,180000,0.009551335411260332,0.002255656183544226,0.0004591031449700837,0.009551335411260332,0.002255656183544226,0.0004591031449700837
0.06108562067333407,0.013972394729891657,0.04330486880615353,0.013972394729891657,0.04330486880615353,181001,181000,0.00964635696493146,0.0023049990629803326,0.0004646820452762772,0.00964635696493146,0.0023049990629803326,0.0004646820452762772
0.06734916345477693,0.012727665696031183,0.03853086448274554,0.012727665696031183,0.03853086448274554,182001,182000,0.00924719840089383,0.002503796267244365,0.0004915396215580017,0.00924719840089383,0.002503796267244365,0.0004915396215580017
0.0659959219939516,0.012877917198798978,0.03878232920429248,0.012877917198798978,0.03878232920429248,183001,183000,0.009989890594328378,0.0022851243457725164,0.00048366067888384954,0.009989890594328378,0.0022851243457725164,0.00048366067888384954
0.06747701128650804,0.013634881041347418,0.04303634149327687,0.013634881041347418,0.04303634149327687,184001,184000,0.009586870668534461,0.002348023209823669,0.000524960435216469,0.009586870668534461,0.002348023209823669,0.000524960435216469
0.05861203904248359,0.011391435952762556,0.03785488284616312,0.011391435952762556,0.03785488284616312,185001,185000,0.009489110653521498,0.0024203082922295742,0.0004543033562203042,0.009489110653521498,0.0024203082922295742,0.0004543033562203042
0.07376054856226598,0.015915519728972843,0.04621752949458534,0.015915519728972843,0.04621752949458534,186001,186000,0.009775563019416173,0.0023881357366058054,0.0005139998930745705,0.009775563019416173,0.0023881357366058054,0.0005139998930745705
0.058918009357999526,0.013322883049164342,0.040197808540005514,0.013322883049164342,0.040197808540005514,187001,187000,0.009520547300796775,0.0023530057961572634,0.0004598311473091598,0.009520547300796775,0.0023530057961572634,0.0004598311473091598
0.05844331745020997,0.013549148825259177,0.042795136538619334,0.013549148825259177,0.042795136538619334,188001,188000,0.009685334324890153,0.0022182165155111913,0.000453360019992961,0.009685334324890153,0.0022182165155111913,0.000453360019992961
0.05569149827636477,0.01316084256253817,0.041376246673711745,0.01316084256253817,0.041376246673711745,189001,189000,0.009112040270201963,0.002225540607144578,0.0004280675208647441,0.009112040270201963,0.002225540607144578,0.0004280675208647441
0.0550625790544185,0.012533724772649286,0.03810816654669386,0.012533724772649286,0.03810816654669386,190001,190000,0.009871079903095964,0.002463399891398955,0.00047667034614348443,0.009871079903095964,0.002463399891398955,0.00047667034614348443
0.05793717000511678,0.013811285409610703,0.03974456663803646,0.013811285409610703,0.03974456663803646,191001,191000,0.009415840530370478,0.0024584866098030446,0.0004665043928881503,0.009415840530370478,0.0024584866098030446,0.0004665043928881503
0.06116619657806197,0.013400639010971629,0.043883621390075865,0.013400639010971629,0.043883621390075865,192001,192000,0.009420013397410061,0.0022237494551578586,0.0004612089773544511,0.009420013397410061,0.0022237494551578586,0.0004612089773544511
0.061404353680471674,0.013900767096929457,0.03961701997724823,0.013900767096929457,0.03961701997724823,193001,193000,0.00924446075818285,0.002202632260420837,0.00046396343306023927,0.00924446075818285,0.002202632260420837,0.00046396343306023927
0.06334175660638587,0.014163577311352116,0.04021484446678337,0.014163577311352116,0.04021484446678337,194001,194000,0.009844805451725558,0.002404152710888798,0.0004694124866245437,0.009844805451725558,0.002404152710888798,0.0004694124866245437
0.06843074898182767,0.014154964949120772,0.04167917586933333,0.014154964949120772,0.04167917586933333,195001,195000,0.009495979036897605,0.0024288007071019617,0.000504023930809414,0.009495979036897605,0.0024288007071019617,0.000504023930809414
0.06348638993142702,0.014022287922547573,0.045134483670142105,0.014022287922547573,0.045134483670142105,196001,196000,0.01029709590918971,0.0025136578466922617,0.0005168087976759852,0.01029709590918971,0.0025136578466922617,0.0005168087976759852
0.05734178265604985,0.013203410416055697,0.039754100963760995,0.013203410416055697,0.039754100963760995,197001,197000,0.009366973777131578,0.002274057898031366,0.00040673466867203437,0.009366973777131578,0.002274057898031366,0.00040673466867203437
0.06204406503862407,0.013860933484087585,0.039437231177633425,0.013860933484087585,0.039437231177633425,198001,198000,0.009795946275141638,0.0023853786045448027,0.00044840847413263676,0.009795946275141638,0.0023853786045448027,0.00044840847413263676
0.05637776213878021,0.01330758904146205,0.038087391273452384,0.01330758904146205,0.038087391273452384,199001,199000,0.009642163954113658,0.0021854467704219534,0.00042032031568614456,0.009642163954113658,0.0021854467704219534,0.00042032031568614456
0.082813297638838,0.014430820564972243,0.04120566341219075,0.014430820564972243,0.04120566341219075,200001,200000,0.009637782647474566,0.0023088592087151492,0.00046447444557478376,0.009637782647474566,0.0023088592087151492,0.00046447444557478376
0.06635515943818017,0.011940540617950296,0.03697370095944503,0.011940540617950296,0.03697370095944503,201001,201000,0.009985159929122097,0.0024663976872437714,0.0005228599572928363,0.009985159929122097,0.0024663976872437714,0.0005228599572928363
0.05675516314486336,0.013717044741948516,0.042542222662729466,0.013717044741948516,0.042542222662729466,202001,202000,0.009561681605962317,0.002406910923673422,0.0004415015778199312,0.009561681605962317,0.002406910923673422,0.0004415015778199312
0.05915842260635193,0.013409723320146416,0.04130417118925026,0.013409723320146416,0.04130417118925026,203001,203000,0.009573365966054164,0.002382488718300937,0.00044146108325293534,0.009573365966054164,0.002382488718300937,0.00044146108325293534
0.06137594168968315,0.013850443289949887,0.04167436388895716,0.013850443289949887,0.04167436388895716,204001,204000,0.009050551141286634,0.002594961936238737,0.00044852040240760783,0.009050551141286634,0.002594961936238737,0.00044852040240760783
0.05870630970676075,0.013845094783202536,0.04350665138858092,0.013845094783202536,0.04350665138858092,205001,205000,0.00966917512119096,0.0022685720220504005,0.00043350113633399236,0.00966917512119096,0.0022685720220504005,0.00043350113633399236
0.05401395563202241,0.0118340870648826,0.036726102370691176,0.0118340870648826,0.036726102370691176,206001,206000,0.009450592140990083,0.0022036713275170277,0.000416303443179002,0.009450592140990083,0.0022036713275170277,0.000416303443179002
0.05316069921327498,0.012736684116673159,0.0384134752935622,0.012736684116673159,0.0384134752935622,207001,207000,0.009733034211451235,0.002241932435964162,0.00040749751119676346,0.009733034211451235,0.002241932435964162,0.00040749751119676346
0.061727126348384245,0.013210084513171743,0.04059792541345932,0.013210084513171743,0.04059792541345932,208001,208000,0.009314545885364643,0.0024490246706165906,0.00046286870731561104,0.009314545885364643,0.0024490246706165906,0.00046286870731561104
0.06507706715621854,0.013394527019991094,0.04079490892787569,0.013394527019991094,0.04079490892787569,209001,209000,0.009954876549865878,0.002412066957963736,0.000545525488099569,0.009954876549865878,0.002412066957963736,0.000545525488099569
0.08152064051100895,0.0153828515955392,0.04249646926958427,0.0153828515955392,0.04249646926958427,210001,210000,0.00975867793230073,0.0024492684753003547,0.000510751406532986,0.00975867793230073,0.0024492684753003547,0.000510751406532986
0.0562801884921599,0.013359969229597477,0.04098672309498254,0.013359969229597477,0.04098672309498254,211001,211000,0.00995717017485731,0.0023091166202052135,0.00046004874924670934,0.00995717017485731,0.0023091166202052135,0.00046004874924670934
0.05600978536248492,0.013235612497999674,0.040251941057956875,0.013235612497999674,0.040251941057956875,212001,212000,0.009769375278284002,0.0022978123125227024,0.0004244221801741328,0.009769375278284002,0.0022978123125227024,0.0004244221801741328
0.059127843716428465,0.013260685458852095,0.042014570135623194,0.013260685458852095,0.042014570135623194,213001,213000,0.009274728487955098,0.002399417268694813,0.000489243932276511,0.009274728487955098,0.002399417268694813,0.000489243932276511
0.056225836094918547,0.013549214559883744,0.04100913137690333,0.013549214559883744,0.04100913137690333,214001,214000,0.009399455849372568,0.0024151158871745797,0.00044069818649717713,0.009399455849372568,0.0024151158871745797,0.00044069818649717713
0.05779199477952593,0.01325622797271352,0.041104078951587034,0.01325622797271352,0.041104078951587034,215001,215000,0.009886129266031237,0.0024266761155881645,0.00046247970796782576,0.009886129266031237,0.0024266761155881645,0.00046247970796782576
0.06630804660533944,0.013360896057114623,0.03790085266033811,0.013360896057114623,0.03790085266033811,216001,216000,0.009821577885431117,0.0023779267643026757,0.0004893018321553442,0.009821577885431117,0.0023779267643026757,0.0004893018321553442
0.05603878500135516,0.014290217036897949,0.041845876213999926,0.014290217036897949,0.041845876213999926,217001,217000,0.008933765731822956,0.002272310452035367,0.0004396142540757024,0.008933765731822956,0.002272310452035367,0.0004396142540757024
0.055207656837922114,0.014273751458262271,0.04309981429519562,0.014273751458262271,0.04309981429519562,218001,218000,0.009436733170649868,0.002301063395498207,0.00044562272684130704,0.009436733170649868,0.002301063395498207,0.00044562272684130704
0.05736316528477457,0.013447789561294462,0.0395246213051276,0.013447789561294462,0.0395246213051276,219001,219000,0.009884084716642039,0.002463277554676508,0.0004477138470259086,0.009884084716642039,0.002463277554676508,0.0004477138470259086
0.05456018728499746,0.01163195581887704,0.03501184383876682,0.01163195581887704,0.03501184383876682,220001,220000,0.009510666323495256,0.0022699020830761097,0.00041372920200029556,0.009510666323495256,0.0022699020830761097,0.00041372920200029556
0.06276053194141577,0.013969806353576133,0.04281833007559177,0.013969806353576133,0.04281833007559177,221001,221000,0.00997359961486206,0.0022571523348291996,0.000464108081720673,0.00997359961486206,0.0022571523348291996,0.000464108081720673
0.0582444534996775,0.013798387906470451,0.039955627067980407,0.013798387906470451,0.039955627067980407,222001,222000,0.009716013180784494,0.002339118510428677,0.0004983303914702017,0.009716013180784494,0.002339118510428677,0.0004983303914702017
0.05404863588447457,0.01287859864419443,0.03859204599289147,0.01287859864419443,0.03859204599289147,223001,223000,0.009573513356759298,0.0023010713875919494,0.000428796103499498,0.009573513356759298,0.0023010713875919494,0.000428796103499498
0.05402464241925093,0.0144507061985787,0.04451297813651003,0.0144507061985787,0.04451297813651003,224001,224000,0.009627040983601051,0.0024858681446768196,0.0004307274421670946,0.009627040983601051,0.0024858681446768196,0.0004307274421670946
0.06284606881109314,0.013164564254766455,0.040747397798724216,0.013164564254766455,0.040747397798724216,225001,225000,0.00896444331738166,0.002521484995791612,0.00048785251668353715,0.00896444331738166,0.002521484995791612,0.00048785251668353715
0.06890827735005352,0.013581176935113038,0.0441637476464605,0.013581176935113038,0.0441637476464605,226001,226000,0.010000514288205574,0.0025826140630339396,0.00045298695715609923,0.010000514288205574,0.0025826140630339396,0.00045298695715609923
0.07641252795350355,0.015215478765923789,0.04478798725350362,0.015215478765923789,0.04478798725350362,227001,227000,0.010141146451835899,0.0024000861103403667,0.0004261144645924979,0.010141146451835899,0.0024000861103403667,0.0004261144645924979
0.056897864661563345,0.01314595418501994,0.03868307745924181,0.01314595418501994,0.03868307745924181,228001,228000,0.009951214155245742,0.0022519196394875807,0.00040483149006894503,0.009951214155245742,0.0022519196394875807,0.00040483149006894503
0.06161550722037393,0.014566292178889837,0.04521011395627286,0.014566292178889837,0.04521011395627286,229001,229000,0.009844037054642221,0.0023652946901811037,0.0004770605630323258,0.009844037054642221,0.0023652946901811037,0.0004770605630323258
0.07746574868199152,0.015843885869791834,0.04682901132537983,0.015843885869791834,0.04682901132537983,230001,230000,0.009468377888781495,0.0023433765158854406,0.0004873924228275802,0.009468377888781495,0.0023433765158854406,0.0004873924228275802
0.06034610375225244,0.013474642330373167,0.03991405416692375,0.013474642330373167,0.03991405416692375,231001,231000,0.009742334607543172,0.002465618109632097,0.00045671169280137416,0.009742334607543172,0.002465618109632097,0.00045671169280137416
0.0611378860623191,0.01376768098030882,0.04170305669073043,0.01376768098030882,0.04170305669073043,232001,232000,0.009742926251343036,0.002299040153415665,0.00044198767209309084,0.009742926251343036,0.002299040153415665,0.00044198767209309084
0.06071289405154735,0.013819906265780448,0.042593358008754134,0.013819906265780448,0.042593358008754134,233001,233000,0.009038354394745016,0.00246067578760781,0.000465868298452997,0.009038354394745016,0.00246067578760781,0.000465868298452997
0.06240284777900126,0.013739046607370273,0.043331189012085915,0.013739046607370273,0.043331189012085915,234001,234000,0.009806682611064571,0.0025026217529860624,0.000451695792735862,0.009806682611064571,0.0025026217529860624,0.000451695792735862
0.060905788786313,0.013263241208711397,0.04136910518258811,0.013263241208711397,0.04136910518258811,235001,235000,0.009766655165256698,0.002134753099886189,0.00044701129025256214,0.009766655165256698,0.002134753099886189,0.00044701129025256214
0.05933836020088876,0.013339921609738663,0.04219515834131879,0.013339921609738663,0.04219515834131879,236001,236000,0.009424245102369827,0.002239190027948031,0.0004207184062757349,0.009424245102369827,0.002239190027948031,0.0004207184062757349
0.06701350673221128,0.012609648196026684,0.03684688934121328,0.012609648196026684,0.03684688934121328,237001,237000,0.010076419427955096,0.00247567659163839,0.00047516224704177354,0.010076419427955096,0.00247567659163839,0.00047516224704177354
0.06297532633308729,0.013828626437825717,0.04367449499924131,0.013828626437825717,0.04367449499924131,238001,238000,0.009533252575536545,0.002525095399754236,0.00042495766761472815,0.009533252575536545,0.002525095399754236,0.00042495766761472815
0.05725352258608156,0.013211713366137691,0.0432459595123012,0.013211713366137691,0.0432459595123012,239001,239000,0.010188054430036014,0.0023702876857214497,0.000412976079412504,0.010188054430036014,0.0023702876857214497,0.000412976079412504
0.052150312514914726,0.012122713427728738,0.03847159359187998,0.012122713427728738,0.03847159359187998,240001,240000,0.00926363989674427,0.0023914454176255906,0.0004494967681964167,0.00926363989674427,0.0023914454176255906,0.0004494967681964167
0.06488361150524864,0.013918846638640398,0.0420304547052963,0.013918846638640398,0.0420304547052963,241001,241000,0.00981031428273128,0.002585883076535534,0.000527926857623801,0.00981031428273128,0.002585883076535534,0.000527926857623801
0.05576171151090531,0.01333998052871175,0.04337415413769044,0.01333998052871175,0.04337415413769044,242001,242000,0.009870476726174466,0.0024808977799666066,0.0004431311597608196,0.009870476726174466,0.0024808977799666066,0.0004431311597608196
0.05425647426460163,0.014297960780793793,0.04467830069954076,0.014297960780793793,0.04467830069954076,243001,243000,0.009865662317708244,0.002275170450208381,0.0004374940071415277,0.009865662317708244,0.002275170450208381,0.0004374940071415277
0.05563059949270458,0.013286762395051471,0.0404147882403499,0.013286762395051471,0.0404147882403499,244001,244000,0.00985434790799284,0.002376098417577067,0.0004425306140562068,0.00985434790799284,0.002376098417577067,0.0004425306140562068
0.05428902140092163,0.014109303101606189,0.04523639553398996,0.014109303101606189,0.04523639553398996,245001,245000,0.009421473221664213,0.0024871965117199578,0.0004139259742828039,0.009421473221664213,0.0024871965117199578,0.0004139259742828039
0.06366525617940205,0.013772336731337398,0.04248300255706389,0.013772336731337398,0.04248300255706389,246001,246000,0.010006487246994931,0.002480774892883718,0.0004427679376998055,0.010006487246994931,0.002480774892883718,0.0004427679376998055
0.06337768510968216,0.013431148045303395,0.043188291998729436,0.013431148045303395,0.043188291998729436,247001,247000,0.009410765558071164,0.002277840813039803,0.00042439783176131593,0.009410765558071164,0.002277840813039803,0.00042439783176131593
0.05769829278932458,0.014228624072347883,0.04438389119770061,0.014228624072347883,0.04438389119770061,248001,248000,0.009750165898494673,0.002502024647368201,0.0004376948240568927,0.009750165898494673,0.002502024647368201,0.0004376948240568927
0.05183399621459629,0.012834347758092907,0.03930143398853636,0.012834347758092907,0.03930143398853636,249001,249000,0.010060055758769972,0.0023236582090217887,0.00042719139988382,0.010060055758769972,0.0023236582090217887,0.00042719139988382
0.05386988393352229,0.012976788421357925,0.04142273987150368,0.012976788421357925,0.04142273987150368,250001,250000,0.009455423589171254,0.0024490211507104402,0.00041901641002494556,0.009455423589171254,0.0024490211507104402,0.00041901641002494556
0.06450195262574765,0.014295806337424426,0.04305114572104136,0.014295806337424426,0.04305114572104136,251001,251000,0.00972252048370315,0.0023770853744663908,0.00043790912688844105,0.00972252048370315,0.0023770853744663908,0.00043790912688844105
0.05873790162188926,0.013844007209409016,0.04357872159438737,0.013844007209409016,0.04357872159438737,252001,252000,0.009811201121497637,0.00218598336605393,0.00039032621859139745,0.009811201121497637,0.00218598336605393,0.00039032621859139745
0.05994921483504727,0.012572577475861184,0.042317732465837914,0.012572577475861184,0.042317732465837914,253001,253000,0.010058231589165635,0.002222786044512757,0.0004691046998988949,0.010058231589165635,0.002222786044512757,0.0004691046998988949
0.0785561629518345,0.011994975287234406,0.03775819224321933,0.011994975287234406,0.03775819224321933,254001,254000,0.009677420221202136,0.002514703534294687,0.000480549969177088,0.009677420221202136,0.002514703534294687,0.000480549969177088
0.053496167177804296,0.014865062632743507,0.04428545593438693,0.014865062632743507,0.04428545593438693,255001,255000,0.009998615443085626,0.0022526143657454565,0.0004937184680352298,0.009998615443085626,0.0022526143657454565,0.0004937184680352298
0.0510651594848547,0.013648923539687543,0.03893876304876878,0.013648923539687543,0.03893876304876878,256001,256000,0.00965545597867754,0.0022995406068760348,0.00043654666643262654,0.00965545597867754,0.0022995406068760348,0.00043654666643262654
0.058557974335324725,0.014015055879601257,0.04360309395566585,0.014015055879601257,0.04360309395566585,257001,257000,0.009840316416767364,0.0022535078358772564,0.0004398376515910646,0.009840316416767364,0.0022535078358772564,0.0004398376515910646
